Date,Vehicle body type,Motive power,Count
2017-04-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-04-01T00:00:00.000,Heavy Vehicle,LPG,2
2017-04-01T00:00:00.000,Motorcycle,Petrol,11934
2017-04-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,31
2017-04-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1669
2017-04-01T00:00:00.000,Light Vehicle,Petrol,221177
2017-04-01T00:00:00.000,Light Vehicle,Other,159
2017-04-01T00:00:00.000,Light Vehicle,LPG,1126
2017-04-01T00:00:00.000,Light Vehicle,Hybrid,2068
2017-04-01T00:00:00.000,Light Vehicle,Electric,190
2017-04-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2017-04-01T00:00:00.000,Light Vehicle,Diesel,45120
2017-04-01T00:00:00.000,Light Vehicle,CNG,5
2017-04-01T00:00:00.000,Motorcycle,,14
2017-04-01T00:00:00.000,Light Vehicle,,39652
2017-04-01T00:00:00.000,Motorcycle,Electric,8
2017-04-01T00:00:00.000,Heavy Vehicle,,425
2017-04-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-04-01T00:00:00.000,Heavy Vehicle,Petrol,28
2017-04-01T00:00:00.000,Heavy Vehicle,Diesel,2437
2017-04-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-04-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-04-01T00:00:00.000,Heavy Vehicle,Electric,4
2017-04-01T00:00:00.000,Light Vehicle,Solar,1
2017-04-01T00:00:00.000,Motorcycle,Diesel,2
2017-04-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-04-01T00:00:00.000,Heavy Vehicle,LPG,2
2017-05-01T00:00:00.000,Light Vehicle,,39615
2017-05-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,31
2017-05-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1666
2017-05-01T00:00:00.000,Light Vehicle,Petrol,221909
2017-05-01T00:00:00.000,Light Vehicle,Other,155
2017-05-01T00:00:00.000,Light Vehicle,LPG,1119
2017-05-01T00:00:00.000,Light Vehicle,Hybrid,2100
2017-05-01T00:00:00.000,Light Vehicle,Electric,193
2017-05-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2017-05-01T00:00:00.000,Light Vehicle,Diesel,45579
2017-05-01T00:00:00.000,Light Vehicle,CNG,5
2017-05-01T00:00:00.000,Motorcycle,,13
2017-05-01T00:00:00.000,Motorcycle,Petrol,11414
2017-05-01T00:00:00.000,Motorcycle,Electric,8
2017-05-01T00:00:00.000,Heavy Vehicle,,428
2017-05-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-05-01T00:00:00.000,Heavy Vehicle,Petrol,29
2017-05-01T00:00:00.000,Heavy Vehicle,Diesel,2447
2017-05-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-05-01T00:00:00.000,Heavy Vehicle,LPG,3
2017-05-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-05-01T00:00:00.000,Heavy Vehicle,Electric,3
2017-05-01T00:00:00.000,Motorcycle,Diesel,2
2017-05-01T00:00:00.000,Light Vehicle,Solar,2
2017-05-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-05-01T00:00:00.000,Light Vehicle,,39615
2017-05-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,31
2017-05-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1666
2017-05-01T00:00:00.000,Light Vehicle,Petrol,221909
2017-05-01T00:00:00.000,Light Vehicle,Other,155
2017-05-01T00:00:00.000,Light Vehicle,LPG,1119
2017-05-01T00:00:00.000,Light Vehicle,Hybrid,2100
2017-05-01T00:00:00.000,Light Vehicle,Electric,193
2017-05-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2017-05-01T00:00:00.000,Light Vehicle,Diesel,45579
2017-05-01T00:00:00.000,Light Vehicle,CNG,5
2017-05-01T00:00:00.000,Motorcycle,,13
2017-05-01T00:00:00.000,Motorcycle,Petrol,11414
2017-05-01T00:00:00.000,Motorcycle,Electric,8
2017-05-01T00:00:00.000,Heavy Vehicle,,428
2017-05-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-05-01T00:00:00.000,Heavy Vehicle,Petrol,29
2017-05-01T00:00:00.000,Heavy Vehicle,Diesel,2447
2017-05-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-05-01T00:00:00.000,Heavy Vehicle,LPG,3
2017-05-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-05-01T00:00:00.000,Heavy Vehicle,Electric,3
2017-05-01T00:00:00.000,Motorcycle,Diesel,2
2017-05-01T00:00:00.000,Light Vehicle,Solar,2
2017-05-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-06-01T00:00:00.000,Light Vehicle,,39396
2017-06-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,33
2017-06-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1629
2017-06-01T00:00:00.000,Light Vehicle,Petrol,221744
2017-06-01T00:00:00.000,Light Vehicle,Other,153
2017-06-01T00:00:00.000,Light Vehicle,LPG,1123
2017-06-01T00:00:00.000,Light Vehicle,Hybrid,2110
2017-06-01T00:00:00.000,Light Vehicle,Electric,193
2017-06-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2017-06-01T00:00:00.000,Light Vehicle,Diesel,45905
2017-06-01T00:00:00.000,Light Vehicle,CNG,5
2017-06-01T00:00:00.000,Motorcycle,,13
2017-06-01T00:00:00.000,Motorcycle,Petrol,10901
2017-06-01T00:00:00.000,Motorcycle,Electric,9
2017-06-01T00:00:00.000,Heavy Vehicle,,433
2017-06-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-06-01T00:00:00.000,Heavy Vehicle,Petrol,28
2017-06-01T00:00:00.000,Heavy Vehicle,Diesel,2452
2017-06-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-06-01T00:00:00.000,Heavy Vehicle,LPG,3
2017-06-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-06-01T00:00:00.000,Heavy Vehicle,Electric,3
2017-06-01T00:00:00.000,Motorcycle,Diesel,2
2017-06-01T00:00:00.000,Light Vehicle,Solar,2
2017-06-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-06-01T00:00:00.000,Light Vehicle,,39396
2017-06-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,33
2017-06-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1629
2017-06-01T00:00:00.000,Light Vehicle,Petrol,221744
2017-06-01T00:00:00.000,Light Vehicle,Other,153
2017-06-01T00:00:00.000,Light Vehicle,LPG,1123
2017-06-01T00:00:00.000,Light Vehicle,Hybrid,2110
2017-06-01T00:00:00.000,Light Vehicle,Electric,193
2017-06-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2017-06-01T00:00:00.000,Light Vehicle,Diesel,45905
2017-06-01T00:00:00.000,Light Vehicle,CNG,5
2017-06-01T00:00:00.000,Motorcycle,,13
2017-06-01T00:00:00.000,Motorcycle,Petrol,10901
2017-06-01T00:00:00.000,Motorcycle,Electric,9
2017-06-01T00:00:00.000,Heavy Vehicle,,433
2017-06-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-06-01T00:00:00.000,Heavy Vehicle,Petrol,28
2017-06-01T00:00:00.000,Heavy Vehicle,Diesel,2452
2017-06-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-06-01T00:00:00.000,Heavy Vehicle,LPG,3
2017-06-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-06-01T00:00:00.000,Heavy Vehicle,Electric,3
2017-06-01T00:00:00.000,Motorcycle,Diesel,2
2017-06-01T00:00:00.000,Light Vehicle,Solar,2
2017-06-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-07-01T00:00:00.000,Heavy Vehicle,,426
2017-07-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1630
2017-07-01T00:00:00.000,Light Vehicle,Petrol,222467
2017-07-01T00:00:00.000,Light Vehicle,Other,152
2017-07-01T00:00:00.000,Light Vehicle,LPG,1125
2017-07-01T00:00:00.000,Light Vehicle,Hybrid,2141
2017-07-01T00:00:00.000,Light Vehicle,Electric,192
2017-07-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2017-07-01T00:00:00.000,Light Vehicle,Diesel,46415
2017-07-01T00:00:00.000,Motorcycle,,13
2017-07-01T00:00:00.000,Motorcycle,Petrol,10667
2017-07-01T00:00:00.000,Motorcycle,Electric,9
2017-07-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,34
2017-07-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-07-01T00:00:00.000,Heavy Vehicle,Petrol,28
2017-07-01T00:00:00.000,Heavy Vehicle,Diesel,2460
2017-07-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-07-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-07-01T00:00:00.000,Light Vehicle,,39347
2017-07-01T00:00:00.000,Light Vehicle,CNG,4
2017-07-01T00:00:00.000,Heavy Vehicle,LPG,4
2017-07-01T00:00:00.000,Heavy Vehicle,Electric,4
2017-07-01T00:00:00.000,Light Vehicle,Solar,1
2017-07-01T00:00:00.000,Motorcycle,Diesel,1
2017-07-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-07-01T00:00:00.000,Heavy Vehicle,,426
2017-07-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1630
2017-07-01T00:00:00.000,Light Vehicle,Petrol,222467
2017-07-01T00:00:00.000,Light Vehicle,Other,152
2017-07-01T00:00:00.000,Light Vehicle,LPG,1125
2017-07-01T00:00:00.000,Light Vehicle,Hybrid,2141
2017-07-01T00:00:00.000,Light Vehicle,Electric,192
2017-07-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2017-07-01T00:00:00.000,Light Vehicle,Diesel,46415
2017-07-01T00:00:00.000,Motorcycle,,13
2017-07-01T00:00:00.000,Motorcycle,Petrol,10667
2017-07-01T00:00:00.000,Motorcycle,Electric,9
2017-07-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,34
2017-07-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-07-01T00:00:00.000,Heavy Vehicle,Petrol,28
2017-07-01T00:00:00.000,Heavy Vehicle,Diesel,2460
2017-07-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-07-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-07-01T00:00:00.000,Light Vehicle,,39347
2017-07-01T00:00:00.000,Light Vehicle,CNG,4
2017-07-01T00:00:00.000,Heavy Vehicle,LPG,4
2017-07-01T00:00:00.000,Heavy Vehicle,Electric,4
2017-07-01T00:00:00.000,Light Vehicle,Solar,1
2017-07-01T00:00:00.000,Motorcycle,Diesel,1
2017-07-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-08-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-08-01T00:00:00.000,Light Vehicle,,39370
2017-08-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,37
2017-08-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1602
2017-08-01T00:00:00.000,Light Vehicle,Petrol,222753
2017-08-01T00:00:00.000,Light Vehicle,Other,148
2017-08-01T00:00:00.000,Light Vehicle,LPG,1069
2017-08-01T00:00:00.000,Light Vehicle,Hybrid,2167
2017-08-01T00:00:00.000,Light Vehicle,Electric,193
2017-08-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2017-08-01T00:00:00.000,Light Vehicle,Diesel,46811
2017-08-01T00:00:00.000,Light Vehicle,CNG,3
2017-08-01T00:00:00.000,Motorcycle,,12
2017-08-01T00:00:00.000,Motorcycle,Petrol,10848
2017-08-01T00:00:00.000,Motorcycle,Electric,9
2017-08-01T00:00:00.000,Heavy Vehicle,,431
2017-08-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-08-01T00:00:00.000,Heavy Vehicle,Petrol,29
2017-08-01T00:00:00.000,Heavy Vehicle,Diesel,2450
2017-08-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-08-01T00:00:00.000,Heavy Vehicle,LPG,4
2017-08-01T00:00:00.000,Heavy Vehicle,Electric,4
2017-08-01T00:00:00.000,Light Vehicle,Solar,1
2017-08-01T00:00:00.000,Motorcycle,Diesel,1
2017-08-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-08-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-08-01T00:00:00.000,Light Vehicle,,39370
2017-08-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,37
2017-08-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1602
2017-08-01T00:00:00.000,Light Vehicle,Petrol,222753
2017-08-01T00:00:00.000,Light Vehicle,Other,148
2017-08-01T00:00:00.000,Light Vehicle,LPG,1069
2017-08-01T00:00:00.000,Light Vehicle,Hybrid,2167
2017-08-01T00:00:00.000,Light Vehicle,Electric,193
2017-08-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2017-08-01T00:00:00.000,Light Vehicle,Diesel,46811
2017-08-01T00:00:00.000,Light Vehicle,CNG,3
2017-08-01T00:00:00.000,Motorcycle,,12
2017-08-01T00:00:00.000,Motorcycle,Petrol,10848
2017-08-01T00:00:00.000,Motorcycle,Electric,9
2017-08-01T00:00:00.000,Heavy Vehicle,,431
2017-08-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-08-01T00:00:00.000,Heavy Vehicle,Petrol,29
2017-08-01T00:00:00.000,Heavy Vehicle,Diesel,2450
2017-08-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-08-01T00:00:00.000,Heavy Vehicle,LPG,4
2017-08-01T00:00:00.000,Heavy Vehicle,Electric,4
2017-08-01T00:00:00.000,Light Vehicle,Solar,1
2017-08-01T00:00:00.000,Motorcycle,Diesel,1
2017-08-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-09-01T00:00:00.000,Motorcycle,Petrol,11416
2017-09-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,37
2017-09-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1562
2017-09-01T00:00:00.000,Light Vehicle,Petrol,222450
2017-09-01T00:00:00.000,Light Vehicle,Other,147
2017-09-01T00:00:00.000,Light Vehicle,LPG,1049
2017-09-01T00:00:00.000,Light Vehicle,Hybrid,2185
2017-09-01T00:00:00.000,Light Vehicle,Electric,194
2017-09-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2017-09-01T00:00:00.000,Light Vehicle,Diesel,46917
2017-09-01T00:00:00.000,Light Vehicle,CNG,3
2017-09-01T00:00:00.000,Motorcycle,,12
2017-09-01T00:00:00.000,Light Vehicle,,39557
2017-09-01T00:00:00.000,Motorcycle,Electric,9
2017-09-01T00:00:00.000,Heavy Vehicle,,428
2017-09-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-09-01T00:00:00.000,Heavy Vehicle,Petrol,29
2017-09-01T00:00:00.000,Heavy Vehicle,Diesel,2423
2017-09-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-09-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-09-01T00:00:00.000,Heavy Vehicle,LPG,4
2017-09-01T00:00:00.000,Heavy Vehicle,Electric,4
2017-09-01T00:00:00.000,Light Vehicle,Solar,1
2017-09-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,1
2017-09-01T00:00:00.000,Motorcycle,Diesel,2
2017-09-01T00:00:00.000,Motorcycle,Petrol,11416
2017-09-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,37
2017-09-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1562
2017-09-01T00:00:00.000,Light Vehicle,Petrol,222450
2017-09-01T00:00:00.000,Light Vehicle,Other,147
2017-09-01T00:00:00.000,Light Vehicle,LPG,1049
2017-09-01T00:00:00.000,Light Vehicle,Hybrid,2185
2017-09-01T00:00:00.000,Light Vehicle,Electric,194
2017-09-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2017-09-01T00:00:00.000,Light Vehicle,Diesel,46917
2017-09-01T00:00:00.000,Light Vehicle,CNG,3
2017-09-01T00:00:00.000,Motorcycle,,12
2017-09-01T00:00:00.000,Light Vehicle,,39557
2017-09-01T00:00:00.000,Motorcycle,Electric,9
2017-09-01T00:00:00.000,Heavy Vehicle,,428
2017-09-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-09-01T00:00:00.000,Heavy Vehicle,Petrol,29
2017-09-01T00:00:00.000,Heavy Vehicle,Diesel,2423
2017-09-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-09-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-09-01T00:00:00.000,Heavy Vehicle,LPG,4
2017-09-01T00:00:00.000,Heavy Vehicle,Electric,4
2017-09-01T00:00:00.000,Light Vehicle,Solar,1
2017-09-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,1
2017-09-01T00:00:00.000,Motorcycle,Diesel,2
2017-10-01T00:00:00.000,Light Vehicle,,39637
2017-10-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,39
2017-10-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1547
2017-10-01T00:00:00.000,Light Vehicle,Petrol,223174
2017-10-01T00:00:00.000,Light Vehicle,Other,147
2017-10-01T00:00:00.000,Light Vehicle,LPG,1035
2017-10-01T00:00:00.000,Light Vehicle,Hybrid,2208
2017-10-01T00:00:00.000,Light Vehicle,Electric,199
2017-10-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2017-10-01T00:00:00.000,Light Vehicle,Diesel,47400
2017-10-01T00:00:00.000,Light Vehicle,CNG,3
2017-10-01T00:00:00.000,Motorcycle,,12
2017-10-01T00:00:00.000,Motorcycle,Petrol,12009
2017-10-01T00:00:00.000,Motorcycle,Electric,9
2017-10-01T00:00:00.000,Heavy Vehicle,,429
2017-10-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-10-01T00:00:00.000,Heavy Vehicle,Petrol,29
2017-10-01T00:00:00.000,Heavy Vehicle,Diesel,2436
2017-10-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-10-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-10-01T00:00:00.000,Heavy Vehicle,LPG,4
2017-10-01T00:00:00.000,Heavy Vehicle,Electric,4
2017-10-01T00:00:00.000,Light Vehicle,Solar,1
2017-10-01T00:00:00.000,Motorcycle,Diesel,2
2017-10-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-10-01T00:00:00.000,Light Vehicle,,39637
2017-10-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,39
2017-10-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1547
2017-10-01T00:00:00.000,Light Vehicle,Petrol,223174
2017-10-01T00:00:00.000,Light Vehicle,Other,147
2017-10-01T00:00:00.000,Light Vehicle,LPG,1035
2017-10-01T00:00:00.000,Light Vehicle,Hybrid,2208
2017-10-01T00:00:00.000,Light Vehicle,Electric,199
2017-10-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2017-10-01T00:00:00.000,Light Vehicle,Diesel,47400
2017-10-01T00:00:00.000,Light Vehicle,CNG,3
2017-10-01T00:00:00.000,Motorcycle,,12
2017-10-01T00:00:00.000,Motorcycle,Petrol,12009
2017-10-01T00:00:00.000,Motorcycle,Electric,9
2017-10-01T00:00:00.000,Heavy Vehicle,,429
2017-10-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-10-01T00:00:00.000,Heavy Vehicle,Petrol,29
2017-10-01T00:00:00.000,Heavy Vehicle,Diesel,2436
2017-10-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-10-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-10-01T00:00:00.000,Heavy Vehicle,LPG,4
2017-10-01T00:00:00.000,Heavy Vehicle,Electric,4
2017-10-01T00:00:00.000,Light Vehicle,Solar,1
2017-10-01T00:00:00.000,Motorcycle,Diesel,2
2017-10-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-11-01T00:00:00.000,Light Vehicle,,39762
2017-11-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,51
2017-11-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1538
2017-11-01T00:00:00.000,Light Vehicle,Petrol,223659
2017-11-01T00:00:00.000,Light Vehicle,Other,146
2017-11-01T00:00:00.000,Light Vehicle,LPG,1033
2017-11-01T00:00:00.000,Light Vehicle,Hybrid,2230
2017-11-01T00:00:00.000,Light Vehicle,Electric,200
2017-11-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2017-11-01T00:00:00.000,Light Vehicle,Diesel,47790
2017-11-01T00:00:00.000,Light Vehicle,CNG,3
2017-11-01T00:00:00.000,Motorcycle,,12
2017-11-01T00:00:00.000,Motorcycle,Petrol,12312
2017-11-01T00:00:00.000,Motorcycle,Electric,9
2017-11-01T00:00:00.000,Heavy Vehicle,,433
2017-11-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-11-01T00:00:00.000,Heavy Vehicle,Petrol,29
2017-11-01T00:00:00.000,Heavy Vehicle,LPG,6
2017-11-01T00:00:00.000,Heavy Vehicle,Diesel,2459
2017-11-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-11-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-11-01T00:00:00.000,Heavy Vehicle,Electric,4
2017-11-01T00:00:00.000,Motorcycle,Diesel,2
2017-11-01T00:00:00.000,Light Vehicle,Solar,2
2017-11-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-11-01T00:00:00.000,Motorcycle,,12
2017-11-01T00:00:00.000,Light Vehicle,,39762
2017-11-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,51
2017-11-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1538
2017-11-01T00:00:00.000,Light Vehicle,Petrol,223659
2017-11-01T00:00:00.000,Light Vehicle,Other,146
2017-11-01T00:00:00.000,Light Vehicle,LPG,1033
2017-11-01T00:00:00.000,Light Vehicle,Hybrid,2230
2017-11-01T00:00:00.000,Light Vehicle,Electric,200
2017-11-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2017-11-01T00:00:00.000,Light Vehicle,Diesel,47790
2017-11-01T00:00:00.000,Light Vehicle,CNG,3
2017-11-01T00:00:00.000,Motorcycle,Petrol,12312
2017-11-01T00:00:00.000,Motorcycle,Electric,9
2017-11-01T00:00:00.000,Heavy Vehicle,,433
2017-11-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,7
2017-11-01T00:00:00.000,Heavy Vehicle,Petrol,29
2017-11-01T00:00:00.000,Heavy Vehicle,LPG,6
2017-11-01T00:00:00.000,Heavy Vehicle,Diesel,2459
2017-11-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-11-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-11-01T00:00:00.000,Heavy Vehicle,Electric,4
2017-11-01T00:00:00.000,Motorcycle,Diesel,2
2017-11-01T00:00:00.000,Light Vehicle,Solar,2
2017-11-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-12-01T00:00:00.000,Motorcycle,Petrol,12417
2017-12-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,51
2017-12-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1531
2017-12-01T00:00:00.000,Light Vehicle,Petrol,223638
2017-12-01T00:00:00.000,Light Vehicle,Other,143
2017-12-01T00:00:00.000,Light Vehicle,LPG,1030
2017-12-01T00:00:00.000,Light Vehicle,Hybrid,2261
2017-12-01T00:00:00.000,Light Vehicle,Electric,194
2017-12-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2017-12-01T00:00:00.000,Light Vehicle,Diesel,48108
2017-12-01T00:00:00.000,Light Vehicle,CNG,3
2017-12-01T00:00:00.000,Motorcycle,,6
2017-12-01T00:00:00.000,Light Vehicle,,39839
2017-12-01T00:00:00.000,Motorcycle,Electric,9
2017-12-01T00:00:00.000,Heavy Vehicle,,431
2017-12-01T00:00:00.000,Heavy Vehicle,Petrol,29
2017-12-01T00:00:00.000,Heavy Vehicle,LPG,7
2017-12-01T00:00:00.000,Heavy Vehicle,Diesel,2471
2017-12-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-12-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,5
2017-12-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-12-01T00:00:00.000,Heavy Vehicle,Electric,4
2017-12-01T00:00:00.000,Motorcycle,Diesel,1
2017-12-01T00:00:00.000,Light Vehicle,Solar,2
2017-12-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2017-12-01T00:00:00.000,Motorcycle,Petrol,12417
2017-12-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,51
2017-12-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1531
2017-12-01T00:00:00.000,Light Vehicle,Petrol,223638
2017-12-01T00:00:00.000,Light Vehicle,Other,143
2017-12-01T00:00:00.000,Light Vehicle,LPG,1030
2017-12-01T00:00:00.000,Light Vehicle,Hybrid,2261
2017-12-01T00:00:00.000,Light Vehicle,Electric,194
2017-12-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2017-12-01T00:00:00.000,Light Vehicle,Diesel,48108
2017-12-01T00:00:00.000,Light Vehicle,CNG,3
2017-12-01T00:00:00.000,Motorcycle,,6
2017-12-01T00:00:00.000,Light Vehicle,,39839
2017-12-01T00:00:00.000,Motorcycle,Electric,9
2017-12-01T00:00:00.000,Heavy Vehicle,,431
2017-12-01T00:00:00.000,Heavy Vehicle,Petrol,29
2017-12-01T00:00:00.000,Heavy Vehicle,LPG,7
2017-12-01T00:00:00.000,Heavy Vehicle,Diesel,2471
2017-12-01T00:00:00.000,Heavy Vehicle,CNG,73
2017-12-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,5
2017-12-01T00:00:00.000,Heavy Vehicle,Hybrid,3
2017-12-01T00:00:00.000,Heavy Vehicle,Electric,4
2017-12-01T00:00:00.000,Motorcycle,Diesel,1
2017-12-01T00:00:00.000,Light Vehicle,Solar,2
2017-12-01T00:00:00.000,Light Vehicle,Petrol Or Cng Option,2
2018-01-01T00:00:00.000,Motorcycle,Petrol,12593
2018-01-01T00:00:00.000,Light Vehicle,,40157
2018-01-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,54
2018-01-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1530
2018-01-01T00:00:00.000,Light Vehicle,Petrol,224322
2018-01-01T00:00:00.000,Light Vehicle,Other,140
2018-01-01T00:00:00.000,Light Vehicle,LPG,1036
2018-01-01T00:00:00.000,Light Vehicle,Hybrid,2296
2018-01-01T00:00:00.000,Light Vehicle,Electric,200
2018-01-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2018-01-01T00:00:00.000,Light Vehicle,Diesel,48505
2018-01-01T00:00:00.000,Light Vehicle,CNG,3
2018-01-01T00:00:00.000,Motorcycle,,12
2018-01-01T00:00:00.000,Motorcycle,Electric,9
2018-01-01T00:00:00.000,Heavy Vehicle,,432
